order_id,customer_id,order_date,total_amount,status
2531,113,2023-03-24,2501.57,Completed
2532,164,2023-08-06,950.85,Cancelled
2533,565,2023-11-16,1363.59,Completed
2534,19,2023-06-28,2753.91,Pending
2535,524,2023-02-01,228.17,Completed
2536,479,2023-08-09,684.51,Completed
2537,233,2023-06-12,442.31,Completed
2538,826,2023-07-02,1616.82,Completed
2539,980,2023-09-29,912.46,Completed
2540,513,2023-02-20,1852.12,Cancelled
2541,389,2023-02-11,526.24,Completed
2542,559,2023-11-30,655.78,Pending
2543,752,2023-04-02,884.62,Pending
2544,857,2023-12-05,1379.45,Completed
2545,118,2023-07-05,861.36,Completed
2546,290,2023-09-24,422.31,Pending
2547,730,2023-07-10,1490.94,Completed
2548,603,2023-03-06,122.14,Completed
2549,856,2023-04-04,1341.18,Pending
2550,610,2023-02-21,336.56,Completed
2551,879,2023-10-14,203.66,Completed
2552,190,2023-08-12,52.52,Completed
2553,529,2023-05-19,1630.88,Completed
2554,13,2023-02-06,44.64,Completed
2555,674,2023-01-08,874.45,Completed
2556,464,2023-06-22,189.53,Completed
2557,904,2023-12-17,1811.66,Completed
2558,825,2023-11-29,11.43,Completed
2559,822,2023-02-08,700.26,Pending
2560,394,2023-08-02,187.18,Completed
2561,953,2023-06-05,267.26,Completed
2562,248,2023-05-13,1368.77,Completed
2563,581,2023-12-02,133.63,Completed
2564,116,2023-10-03,402.08,Completed
2565,397,2023-08-09,1576.56,Completed
2566,762,2023-03-05,2202.08,Completed
2567,762,2023-07-15,616.5,Completed
2568,381,2023-10-16,2019.93,Completed
2569,137,2023-06-05,1868.43,Completed
2570,237,2023-10-24,700.26,Completed
2571,170,2023-08-07,128.76,Pending
2572,499,2023-05-14,494.62,Completed
2573,978,2023-04-16,1109.75,Completed
2574,504,2023-10-31,331.09,Completed
2575,288,2023-05-28,2325.77,Pending
2576,945,2023-06-30,2370.27,Completed
2577,957,2023-06-06,1241.28,Completed
2578,281,2023-01-03,782.25,Completed
2579,408,2023-02-22,2741.62,Completed
2580,454,2023-08-22,1488.1,Completed
2581,702,2023-02-23,2963.63,Completed
2582,323,2023-06-27,3060.99,Completed
2583,67,2023-04-05,1572.01,Completed
2584,974,2023-01-22,153.19,Completed
2585,193,2023-09-29,2454.05,Completed
2586,882,2023-07-14,881.76,Completed
2587,812,2023-09-14,480.3,Completed
2588,56,2023-11-06,1971.92,Completed
2589,179,2023-11-24,1038.51,Completed
2590,278,2023-05-29,875.25,Completed
2591,172,2023-06-08,947.01,Completed
2592,224,2023-06-22,581.16,Completed
2593,284,2023-12-09,1429.54,Pending
2594,893,2023-02-14,134.62,Completed
2595,500,2023-09-22,1221.87,Completed
2596,636,2023-03-05,930.84,Completed
2597,363,2023-04-26,63.96,Completed
2598,309,2023-07-14,3416.23,Pending
2599,689,2023-06-03,909.06,Completed
2600,452,2023-05-11,393.98,Completed
2601,357,2023-09-29,2247.12,Completed
2602,355,2023-12-28,1305.84,Completed
2603,242,2023-07-22,309.51,Pending
2604,875,2023-03-28,239.54,Completed
2605,167,2023-10-14,1062.64,Pending
2606,334,2023-05-09,1919.9,Cancelled
2607,444,2023-01-04,203.66,Cancelled
2608,470,2023-07-01,814.11,Completed
2609,903,2023-07-27,78.78,Completed
2610,951,2023-06-05,549.88,Completed
2611,83,2023-06-01,1537.88,Completed
2612,282,2023-07-28,2214.78,Completed
2613,539,2023-03-06,1042.92,Completed
2614,442,2023-08-11,885.61,Completed
2615,99,2023-05-28,802.72,Completed
2616,481,2023-12-27,1065.4,Completed
2617,439,2023-11-22,1306.12,Completed
2618,376,2023-02-18,2135.07,Completed
2619,150,2023-05-29,936.98,Pending
2620,602,2023-04-09,1373.8,Completed
2621,633,2023-01-03,822.68,Completed
2622,240,2023-01-01,402.08,Completed
2623,962,2023-09-20,310.16,Completed
2624,269,2023-08-23,608.84,Completed
2625,299,2023-09-10,1742.47,Completed
2626,303,2023-10-07,445.14,Completed
2627,32,2023-09-18,1281.65,Completed
2628,62,2023-09-26,1153.37,Completed
2629,297,2023-10-03,809.16,Completed
2630,195,2023-03-30,350.13,Completed
2631,206,2023-06-21,336.56,Completed
2632,128,2023-02-17,1794.82,Completed
2633,131,2023-10-18,494.62,Completed
2634,378,2023-08-08,506.53,Completed
2635,797,2023-07-19,1465.06,Pending
2636,881,2023-06-06,379.02,Completed
2637,965,2023-02-08,26.0,Completed
2638,501,2023-01-25,1012.8,Pending
2639,97,2023-11-30,610.63,Completed
2640,603,2023-03-01,847.64,Completed
2641,526,2023-11-03,346.3,Completed
2642,493,2023-03-02,203.66,Completed
2643,188,2023-04-22,605.2,Completed
2644,999,2023-11-23,1980.58,Completed
2645,487,2023-12-09,510.38,Completed
2646,87,2023-06-27,128.76,Completed
2647,115,2023-06-29,1791.81,Cancelled
2648,96,2023-06-23,518.91,Completed
2649,491,2023-05-18,686.58,Completed
2650,300,2023-05-27,454.53,Completed
2651,566,2023-09-21,1030.52,Completed
2652,160,2023-04-15,346.43,Completed
2653,984,2023-05-21,298.88,Completed
2654,642,2023-07-01,784.41,Completed
2655,431,2023-09-16,923.98,Completed
2656,197,2023-07-23,459.3,Cancelled
2657,344,2023-10-20,436.72,Completed
2658,541,2023-01-02,1087.44,Completed
2659,306,2023-08-19,2001.88,Completed
2660,541,2023-07-07,374.36,Completed
2661,255,2023-10-12,3046.92,Completed
2662,78,2023-01-31,632.54,Completed
2663,763,2023-08-03,982.67,Completed
2664,89,2023-01-06,11.43,Completed
2665,968,2023-12-05,153.19,Completed
2666,59,2023-06-24,882.22,Completed
2667,374,2023-07-09,1092.94,Completed
2668,959,2023-02-09,1297.72,Completed
2669,995,2023-01-01,1299.4,Completed
2670,34,2023-02-01,78.78,Completed
2671,455,2023-01-19,1815.43,Completed
2672,495,2023-08-15,3135.12,Completed
2673,413,2023-07-22,930.66,Completed
2674,422,2023-04-17,2194.86,Completed
2675,13,2023-08-21,284.34,Completed
2676,521,2023-09-05,2859.12,Completed
2677,5,2023-10-26,3687.03,Completed
2678,320,2023-10-09,639.86,Pending
2679,244,2023-11-02,966.92,Pending
2680,575,2023-01-06,1517.34,Completed
2681,271,2023-04-27,22.32,Completed
2682,42,2023-06-01,1331.25,Completed
2683,783,2023-11-07,1363.59,Completed
2684,206,2023-02-27,1270.79,Completed
2685,174,2023-09-05,958.3,Completed
2686,818,2023-11-27,1494.91,Completed
2687,390,2023-08-24,1715.08,Completed
2688,527,2023-03-23,248.96,Cancelled
2689,285,2023-12-10,898.82,Pending
2690,994,2023-10-31,1368.69,Completed
2691,302,2023-03-19,59.31,Completed
2692,734,2023-05-02,130.32,Completed
2693,702,2023-03-09,1323.33,Pending
2694,177,2023-08-28,354.0,Cancelled
2695,90,2023-11-20,1939.54,Completed
2696,533,2023-10-04,587.66,Completed
2697,269,2023-03-04,93.59,Completed
2698,501,2023-12-04,931.46,Pending
2699,935,2023-12-08,22.06,Completed
2700,899,2023-10-26,3190.71,Completed
2701,722,2023-12-25,165.66,Completed
2702,264,2023-07-22,2096.27,Completed
2703,216,2023-07-16,306.38,Completed
2704,210,2023-03-07,1669.55,Completed
2705,380,2023-08-16,452.2,Completed
2706,686,2023-12-13,1484.7,Completed
2707,80,2023-04-21,183.21,Completed
2708,610,2023-08-26,1249.5,Completed
2709,253,2023-12-20,1396.55,Completed
2710,243,2023-03-23,456.15,Completed
2711,849,2023-03-20,1780.64,Completed
2712,569,2023-09-28,1409.93,Cancelled
2713,921,2023-08-28,193.14,Completed
2714,529,2023-04-02,78.0,Cancelled
2715,96,2023-02-18,674.64,Completed
2716,194,2023-07-24,1407.49,Completed
2717,150,2023-11-25,212.25,Completed
2718,178,2023-08-04,1117.59,Completed
2719,701,2023-06-14,1655.93,Pending
2720,5,2023-01-14,1156.29,Completed
2721,79,2023-10-25,389.19,Completed
2722,672,2023-02-28,78.78,Completed
2723,5,2023-07-25,1492.14,Completed
2724,683,2023-11-23,224.88,Completed
2725,244,2023-10-10,122.14,Completed
2726,508,2023-01-24,1175.79,Pending
2727,410,2023-07-12,1499.98,Completed
2728,628,2023-06-29,2508.81,Completed
2729,205,2023-01-28,1323.33,Completed
2730,622,2023-09-10,790.5,Completed
2731,104,2023-01-19,1148.56,Completed
2732,348,2023-09-24,1741.35,Completed
2733,648,2023-08-01,565.9,Completed
2734,719,2023-06-28,3120.99,Completed
2735,819,2023-08-19,2203.12,Completed
2736,823,2023-06-20,671.68,Completed
2737,309,2023-01-28,489.42,Pending
2738,321,2023-08-09,132.64,Completed
2739,198,2023-11-18,1291.36,Completed
2740,581,2023-07-21,393.6,Cancelled
2741,233,2023-08-04,1186.5,Pending
2742,31,2023-05-18,1686.88,Completed
2743,656,2023-03-30,1194.36,Completed
2744,889,2023-10-28,1648.81,Completed
2745,786,2023-08-20,1714.86,Completed
2746,219,2023-01-14,354.0,Completed
2747,240,2023-12-20,745.59,Pending
2748,543,2023-09-22,2360.04,Completed
2749,98,2023-03-06,1503.39,Completed
2750,682,2023-01-11,429.4,Cancelled
2751,164,2023-04-01,1594.74,Completed
2752,316,2023-11-22,2722.67,Pending
2753,650,2023-06-19,1103.6,Completed
2754,499,2023-04-21,461.34,Completed
2755,519,2023-03-28,1639.2,Completed
2756,411,2023-08-09,2288.01,Completed
2757,984,2023-03-08,2763.8,Completed
2758,940,2023-07-27,845.45,Pending
2759,411,2023-12-20,890.28,Completed
2760,718,2023-01-13,2205.34,Completed
2761,65,2023-10-20,198.96,Completed
2762,210,2023-08-19,331.09,Completed
2763,296,2023-02-19,64.38,Completed
2764,49,2023-06-21,112.38,Completed
2765,822,2023-07-29,1012.8,Completed
2766,403,2023-05-15,558.2,Completed
2767,969,2023-03-28,896.1,Completed
2768,385,2023-05-16,229.26,Completed
2769,314,2023-04-11,493.16,Completed
2770,639,2023-04-25,160.55,Completed
2771,397,2023-03-31,2256.47,Completed
2772,167,2023-01-16,258.64,Completed
2773,513,2023-01-17,499.52,Cancelled
2774,61,2023-12-26,363.48,Completed
2775,686,2023-02-08,329.06,Completed
2776,454,2023-04-22,1547.84,Completed
2777,684,2023-04-25,389.19,Completed
2778,975,2023-02-05,381.78,Completed
2779,354,2023-01-15,1054.08,Completed
2780,450,2023-09-29,1198.62,Completed
2781,480,2023-04-18,1680.75,Pending
2782,377,2023-05-07,331.09,Completed
2783,461,2023-02-19,136.5,Completed
2784,997,2023-07-14,814.92,Cancelled
2785,254,2023-10-09,705.4,Completed
2786,852,2023-02-26,341.33,Completed
2787,286,2023-11-11,1146.6,Completed
2788,204,2023-04-17,422.56,Completed
2789,758,2023-04-19,1734.4,Completed
2790,575,2023-11-18,1997.07,Completed
2791,684,2023-05-02,56.46,Completed
2792,448,2023-03-17,761.72,Completed
2793,134,2023-04-10,763.88,Completed
2794,240,2023-12-13,2127.96,Completed
2795,231,2023-06-24,1363.59,Completed
2796,925,2023-01-27,1028.23,Completed
2797,983,2023-04-13,1028.44,Completed
2798,535,2023-07-16,2103.01,Completed
2799,70,2023-06-19,1409.31,Completed
2800,608,2023-11-28,52.0,Completed
2801,925,2023-09-09,1326.93,Completed
2802,826,2023-03-13,73.62,Completed
2803,365,2023-06-22,764.4,Completed
2804,291,2023-07-01,389.19,Completed
2805,288,2023-08-12,2490.6,Completed
2806,864,2023-08-28,2043.72,Completed
2807,525,2023-05-25,2485.93,Completed
2808,777,2023-11-10,1237.8,Completed
2809,298,2023-12-25,1931.42,Pending
2810,675,2023-10-19,2037.82,Completed
2811,460,2023-08-23,980.09,Cancelled
2812,966,2023-08-03,518.33,Completed
2813,851,2023-05-29,1924.97,Pending
2814,682,2023-01-28,638.38,Completed
2815,151,2023-04-29,575.62,Completed
2816,714,2023-04-21,526.23,Cancelled
2817,329,2023-03-18,983.43,Completed
2818,743,2023-11-08,596.45,Completed
2819,31,2023-02-02,412.6,Completed
2820,902,2023-07-01,409.5,Completed
2821,267,2023-02-09,676.78,Completed
2822,385,2023-10-19,1281.33,Completed
2823,167,2023-01-24,62.93,Pending
2824,153,2023-01-19,503.94,Completed
2825,397,2023-10-13,177.93,Pending
2826,923,2023-07-08,1830.0,Completed
2827,362,2023-01-28,452.2,Completed
2828,361,2023-08-15,436.92,Pending
2829,107,2023-10-30,350.13,Completed
2830,455,2023-07-07,229.94,Completed
2831,586,2023-08-10,1009.99,Completed
2832,877,2023-02-23,617.37,Completed
2833,334,2023-04-11,744.16,Completed
2834,736,2023-01-26,803.96,Completed
2835,483,2023-06-03,2105.6,Cancelled
2836,745,2023-11-06,1039.29,Completed
2837,721,2023-11-09,759.19,Completed
2838,673,2023-10-29,198.08,Completed
2839,748,2023-09-28,2885.98,Completed
2840,459,2023-04-06,31.98,Pending
2841,424,2023-08-19,504.84,Completed
2842,715,2023-04-10,420.69,Completed
2843,565,2023-10-08,950.67,Completed
2844,345,2023-06-02,531.0,Completed
2845,91,2023-11-27,993.27,Completed
2846,526,2023-07-18,47.22,Completed
2847,965,2023-11-30,620.32,Completed
2848,492,2023-01-27,78.0,Completed
2849,594,2023-08-08,132.64,Completed
2850,754,2023-05-20,434.1,Completed
2851,376,2023-11-18,2604.38,Completed
2852,278,2023-04-18,24.54,Completed
2853,33,2023-10-08,705.58,Completed
2854,234,2023-09-20,1372.51,Completed
2855,770,2023-07-01,118.62,Completed
2856,950,2023-04-13,766.64,Completed
2857,991,2023-08-11,967.71,Completed
2858,252,2023-03-17,1368.69,Completed
2859,803,2023-06-01,1796.7,Completed
2860,428,2023-07-03,1192.38,Completed
2861,756,2023-09-12,168.28,Cancelled
2862,494,2023-12-19,785.6,Completed
2863,952,2023-10-21,1755.74,Completed
2864,744,2023-11-23,504.84,Completed
2865,878,2023-07-08,1167.58,Completed
2866,588,2023-08-05,269.24,Completed
2867,595,2023-12-06,828.5,Completed
2868,810,2023-11-13,651.15,Completed
2869,124,2023-05-27,521.71,Completed
2870,820,2023-10-26,2309.15,Completed
2871,461,2023-11-13,1566.59,Completed
2872,804,2023-04-18,531.0,Completed
2873,451,2023-03-09,3074.46,Completed
2874,91,2023-04-26,151.2,Pending
2875,288,2023-08-19,1497.68,Completed
2876,249,2023-09-05,379.44,Completed
2877,994,2023-05-14,442.31,Completed
2878,786,2023-12-03,1534.59,Completed
2879,955,2023-03-04,1083.11,Completed
2880,98,2023-03-12,95.94,Completed
2881,232,2023-06-30,1027.87,Completed
2882,196,2023-06-07,1560.1,Completed
2883,343,2023-06-29,461.43,Completed
2884,43,2023-01-14,537.48,Completed
2885,910,2023-04-24,1016.54,Completed
2886,904,2023-09-15,2789.58,Completed
2887,852,2023-03-28,1823.96,Cancelled
2888,743,2023-10-02,846.99,Completed
2889,769,2023-03-21,1926.93,Completed
2890,228,2023-01-16,22.86,Completed
2891,373,2023-01-27,1039.29,Completed
2892,709,2023-08-05,316.26,Completed
2893,773,2023-05-25,52.0,Completed
2894,737,2023-02-13,1804.72,Completed
2895,802,2023-04-06,1156.11,Pending
2896,853,2023-07-01,132.64,Completed
2897,824,2023-04-25,497.92,Completed
2898,680,2023-12-24,1038.9,Completed
2899,82,2023-06-20,252.26,Cancelled
2900,680,2023-02-25,1617.98,Pending
2901,887,2023-08-18,1619.52,Completed
2902,941,2023-10-15,426.47,Completed
2903,169,2023-11-23,331.09,Completed
2904,813,2023-04-16,403.86,Pending
2905,82,2023-08-10,48.91,Completed
2906,927,2023-10-03,930.75,Completed
2907,962,2023-02-01,620.12,Completed
2908,48,2023-09-29,633.69,Completed
2909,868,2023-01-10,2113.36,Pending
2910,151,2023-11-27,1408.31,Completed
2911,148,2023-01-11,1497.12,Completed
2912,400,2023-12-15,1516.92,Completed
2913,806,2023-08-28,692.6,Cancelled
2914,131,2023-09-05,726.96,Completed
2915,198,2023-11-09,1282.83,Completed
2916,229,2023-02-10,1588.08,Completed
2917,884,2023-10-09,1695.14,Completed
2918,146,2023-09-06,974.38,Completed
2919,256,2023-12-13,424.5,Completed
2920,529,2023-11-20,181.56,Completed
2921,410,2023-04-26,687.21,Completed
2922,929,2023-12-20,198.08,Completed
2923,310,2023-04-06,274.94,Completed
2924,937,2023-08-09,716.46,Completed
2925,840,2023-12-27,1020.18,Completed
2926,970,2023-07-24,2307.09,Completed
2927,940,2023-10-10,3108.51,Cancelled
2928,470,2023-04-06,44.64,Completed
2929,528,2023-08-26,2030.92,Completed
2930,534,2023-02-10,500.3,Completed
2931,8,2023-09-03,1518.3,Pending
2932,508,2023-05-09,63.96,Completed
2933,557,2023-06-07,1778.53,Completed
2934,716,2023-09-27,846.67,Completed
2935,146,2023-05-20,3479.16,Completed
2936,337,2023-05-31,1091.81,Completed
2937,732,2023-10-02,265.0,Completed
2938,110,2023-10-17,126.34,Pending
2939,899,2023-03-30,1138.32,Completed
2940,555,2023-04-29,1294.14,Completed
2941,787,2023-12-12,834.77,Completed
2942,973,2023-05-04,1401.34,Completed
2943,846,2023-08-19,1701.54,Completed
2944,399,2023-06-04,56.46,Cancelled
2945,469,2023-10-18,636.75,Completed
2946,493,2023-12-02,1742.41,Pending
2947,108,2023-09-03,2622.91,Completed
2948,119,2023-05-14,1105.22,Completed
2949,56,2023-10-04,1743.52,Completed
2950,404,2023-07-05,1775.35,Completed
2951,555,2023-07-19,346.3,Completed
2952,414,2023-12-15,33.09,Cancelled
2953,71,2023-02-03,1087.44,Completed
2954,119,2023-10-22,1710.99,Pending
2955,60,2023-03-09,434.1,Cancelled
2956,302,2023-10-29,1062.49,Completed
2957,143,2023-02-06,198.96,Completed
2958,623,2023-02-07,2343.08,Completed
2959,3,2023-10-12,1830.38,Completed
2960,817,2023-06-15,512.12,Completed
2961,501,2023-02-10,1019.07,Completed
2962,72,2023-10-19,1734.51,Completed
2963,334,2023-07-16,1245.7,Completed
2964,562,2023-03-24,1004.7,Completed
2965,585,2023-09-03,808.99,Completed
2966,855,2023-09-25,812.22,Cancelled
2967,238,2023-08-31,469.77,Completed
2968,851,2023-06-02,49.08,Completed
2969,885,2023-05-01,1483.16,Completed
2970,816,2023-06-30,22.06,Completed
2971,410,2023-03-01,2114.42,Completed
2972,231,2023-03-05,1137.34,Completed
2973,257,2023-04-22,684.51,Completed
2974,412,2023-05-24,1550.23,Completed
2975,96,2023-04-01,256.06,Pending
2976,166,2023-08-10,1472.36,Completed
2977,786,2023-10-22,1754.72,Cancelled
2978,731,2023-11-18,479.4,Completed
2979,523,2023-01-05,671.12,Completed
2980,803,2023-07-22,1171.14,Completed
2981,636,2023-08-23,1198.94,Completed
2982,545,2023-02-08,44.64,Completed
2983,799,2023-11-10,1356.6,Completed
2984,930,2023-07-31,1903.8,Completed
2985,635,2023-08-02,827.56,Completed
2986,456,2023-07-21,1141.14,Completed
2987,99,2023-10-05,305.49,Completed
2988,484,2023-07-12,101.83,Completed
2989,894,2023-03-06,467.32,Completed
2990,813,2023-10-13,362.48,Completed
2991,683,2023-10-26,1296.56,Pending
2992,56,2023-11-01,393.98,Completed
2993,6,2023-09-02,708.22,Completed
2994,801,2023-04-01,1374.53,Completed
2995,224,2023-12-06,2688.18,Completed
2996,380,2023-06-19,1372.77,Completed
2997,479,2023-02-15,472.77,Completed
2998,934,2023-06-28,672.17,Pending
2999,321,2023-12-04,2623.32,Completed
3000,657,2023-10-23,168.28,Completed
3001,947,2023-08-26,1057.11,Completed
3002,506,2023-05-13,1483.86,Cancelled
3003,395,2023-12-06,764.4,Completed
3004,782,2023-08-22,2725.81,Completed
3005,980,2023-09-29,239.7,Completed
3006,252,2023-10-02,456.34,Completed
3007,644,2023-02-24,1726.32,Completed
3008,616,2023-07-31,452.2,Completed
3009,646,2023-06-03,2615.55,Completed
3010,335,2023-09-20,683.17,Pending
3011,960,2023-05-29,1321.96,Completed
3012,830,2023-11-17,393.98,Completed
3013,402,2023-05-01,947.34,Pending
3014,460,2023-05-14,758.88,Completed
3015,471,2023-09-13,930.48,Completed
3016,10,2023-04-18,593.72,Completed
3017,172,2023-07-02,993.27,Completed
3018,633,2023-01-18,130.32,Completed
3019,800,2023-09-01,538.03,Completed
3020,281,2023-04-27,930.84,Completed
3021,149,2023-05-02,689.53,Completed
3022,478,2023-04-20,804.66,Completed
3023,654,2023-07-01,671.68,Cancelled
3024,317,2023-09-17,461.34,Completed
3025,870,2023-08-29,2937.86,Completed
3026,366,2023-10-16,73.62,Completed
3027,629,2023-11-12,125.1,Completed
3028,159,2023-09-18,612.0,Completed
3029,275,2023-03-19,2303.58,Completed
3030,848,2023-04-25,229.26,Completed
3031,863,2023-06-14,1266.93,Completed
3032,175,2023-11-03,1012.8,Completed
3033,896,2023-06-18,817.0,Completed
3034,472,2023-03-28,1057.07,Completed
3035,791,2023-08-24,750.05,Completed
3036,756,2023-10-09,3136.55,Completed
3037,429,2023-10-07,1368.69,Completed
3038,305,2023-08-20,1379.2,Cancelled
3039,585,2023-09-27,1139.47,Completed
3040,565,2023-04-03,748.72,Completed
3041,55,2023-09-05,416.5,Completed
3042,754,2023-03-24,1039.29,Pending
3043,633,2023-02-01,1356.6,Completed
3044,567,2023-05-10,177.0,Completed
3045,436,2023-07-27,701.98,Completed
3046,817,2023-06-02,526.24,Cancelled
3047,968,2023-09-12,2501.13,Completed
3048,459,2023-05-10,458.52,Pending
3049,975,2023-07-06,698.59,Completed
3050,197,2023-01-22,429.4,Completed
3051,66,2023-12-20,146.73,Cancelled
3052,40,2023-07-21,708.91,Completed
3053,400,2023-11-29,139.14,Completed
3054,770,2023-08-20,930.84,Completed
3055,311,2023-04-10,34.29,Completed
3056,408,2023-04-12,687.78,Completed
3057,513,2023-05-06,48.91,Completed
3058,79,2023-11-13,519.69,Completed
3059,534,2023-08-09,344.9,Cancelled
3060,570,2023-02-04,692.86,Completed
3061,933,2023-01-18,2818.61,Completed
3062,185,2023-01-01,224.88,Completed
3063,985,2023-11-15,26.26,Completed
3064,519,2023-06-16,165.66,Completed
3065,190,2023-05-06,2489.7,Completed
3066,506,2023-10-31,110.44,Completed
3067,927,2023-03-31,2204.59,Completed
3068,960,2023-03-02,692.6,Completed
3069,583,2023-07-08,2181.69,Pending
3070,241,2023-10-21,132.64,Completed
3071,682,2023-03-15,67.18,Completed
3072,207,2023-05-18,629.56,Completed
3073,867,2023-04-09,483.46,Completed
3074,818,2023-07-28,466.86,Completed
3075,764,2023-09-19,1602.83,Completed
3076,272,2023-08-20,1039.27,Completed
3077,120,2023-07-13,1150.11,Completed
3078,705,2023-05-28,64.38,Pending
3079,987,2023-05-22,1183.52,Completed
3080,119,2023-05-06,1559.01,Completed
3081,808,2023-07-18,1171.11,Completed
3082,251,2023-08-05,692.6,Cancelled
3083,37,2023-08-26,385.37,Completed
3084,611,2023-12-17,2055.94,Completed
3085,260,2023-02-15,374.36,Pending
3086,332,2023-12-16,808.83,Completed
3087,544,2023-08-11,128.53,Completed
3088,813,2023-02-17,1653.46,Completed
3089,47,2023-01-14,1436.92,Completed
3090,930,2023-12-27,2984.81,Completed
3091,974,2023-09-30,1235.08,Completed
3092,928,2023-03-21,49.08,Completed
3093,75,2023-02-06,153.81,Completed
3094,871,2023-04-05,403.86,Completed
3095,427,2023-01-04,1094.25,Completed
3096,345,2023-08-12,434.9,Cancelled
3097,276,2023-12-16,1299.87,Completed
3098,587,2023-04-17,737.03,Completed
3099,452,2023-04-24,1124.73,Completed
3100,880,2023-06-27,1317.14,Completed
3101,171,2023-02-21,1515.42,Completed
3102,860,2023-11-05,177.0,Completed
3103,930,2023-04-19,1057.61,Completed
3104,781,2023-04-04,1266.93,Completed
3105,763,2023-06-27,3196.06,Completed
3106,793,2023-08-31,2249.11,Pending
3107,995,2023-12-29,495.17,Completed
3108,584,2023-04-14,2564.17,Completed
3109,171,2023-09-04,273.99,Completed
3110,464,2023-12-28,2207.14,Completed
3111,489,2023-07-25,700.26,Completed
3112,754,2023-01-14,33.59,Pending
3113,7,2023-12-28,31.98,Completed
3114,895,2023-02-10,915.7,Completed
3115,377,2023-08-05,729.5,Pending
3116,510,2023-11-22,764.4,Completed
3117,924,2023-10-13,1443.31,Completed
3118,141,2023-04-11,1563.98,Completed
3119,223,2023-04-17,2323.08,Completed
3120,764,2023-08-15,2660.79,Completed
3121,387,2023-04-05,1761.84,Completed
3122,311,2023-01-08,79.57,Completed
3123,446,2023-08-23,690.1,Completed
3124,164,2023-12-26,1143.92,Completed
3125,130,2023-08-30,198.08,Completed
3126,394,2023-02-27,728.22,Completed
3127,446,2023-06-27,1751.12,Pending
3128,794,2023-01-12,603.12,Completed
3129,236,2023-07-06,341.33,Completed
3130,31,2023-05-29,61.07,Completed
3131,529,2023-10-12,874.03,Completed
3132,498,2023-09-17,620.32,Completed
3133,353,2023-06-03,307.62,Completed
3134,618,2023-04-02,890.28,Completed
3135,1000,2023-01-09,1037.04,Completed
3136,713,2023-08-16,494.74,Pending
3137,746,2023-11-20,49.08,Pending
3138,689,2023-11-13,125.16,Completed
3139,237,2023-03-23,748.72,Completed
3140,305,2023-06-02,364.75,Completed
3141,430,2023-01-27,1222.74,Completed
3142,313,2023-05-14,364.75,Pending
3143,443,2023-07-12,1735.08,Cancelled
3144,143,2023-09-24,1618.26,Completed
3145,404,2023-05-20,545.19,Completed
3146,675,2023-12-08,580.19,Pending
3147,554,2023-10-11,496.03,Completed
3148,844,2023-03-23,456.34,Completed
3149,534,2023-09-07,198.96,Completed
3150,80,2023-11-19,680.17,Completed
3151,990,2023-06-23,687.78,Completed
3152,470,2023-06-21,2235.64,Completed
3153,821,2023-11-18,64.38,Completed
3154,276,2023-05-14,1160.22,Completed
3155,789,2023-09-13,1356.1,Completed
3156,330,2023-04-27,1178.04,Pending
3157,168,2023-01-05,355.4,Completed
3158,790,2023-04-14,67.18,Completed
3159,783,2023-06-13,543.28,Completed
3160,812,2023-11-17,1727.49,Completed
3161,340,2023-05-21,290.94,Completed
3162,645,2023-04-03,977.38,Completed
3163,534,2023-02-11,518.58,Completed
3164,662,2023-02-12,1782.71,Completed
3165,442,2023-08-06,929.15,Completed
3166,429,2023-12-11,2660.74,Completed
3167,283,2023-06-11,1705.99,Completed
3168,317,2023-12-22,1409.31,Completed
3169,956,2023-04-26,177.0,Cancelled
3170,830,2023-07-11,248.96,Completed
3171,994,2023-08-14,844.15,Completed
3172,690,2023-01-19,626.22,Completed
3173,23,2023-03-13,930.19,Pending
3174,129,2023-10-20,918.0,Completed
3175,90,2023-06-17,402.08,Completed
3176,676,2023-05-25,3610.89,Completed
3177,940,2023-11-19,729.5,Completed
3178,573,2023-03-04,1421.86,Completed
3179,411,2023-07-09,1899.64,Completed
3180,518,2023-05-12,2372.27,Completed
3181,432,2023-01-08,1618.48,Completed
3182,518,2023-12-12,310.16,Completed
3183,137,2023-01-19,183.21,Completed
3184,633,2023-03-22,352.02,Completed
3185,366,2023-12-12,256.06,Pending
3186,299,2023-09-07,551.55,Completed
3187,822,2023-08-29,2326.73,Pending
3188,108,2023-01-17,15.74,Completed
3189,508,2023-05-10,139.52,Completed
3190,59,2023-07-17,259.46,Completed
3191,225,2023-06-01,1631.01,Completed
3192,360,2023-05-06,628.13,Completed
3193,526,2023-08-04,1285.56,Completed
3194,705,2023-04-23,1347.65,Completed
3195,251,2023-04-15,2690.52,Completed
3196,584,2023-09-15,1007.52,Completed
3197,917,2023-03-10,1050.39,Completed
3198,836,2023-01-17,770.74,Completed
3199,838,2023-01-22,1329.54,Completed
3200,291,2023-02-08,1149.83,Completed
3201,529,2023-11-25,1041.14,Pending
3202,858,2023-02-12,877.56,Completed
3203,42,2023-11-15,1699.26,Completed
3204,909,2023-10-01,1296.52,Completed
3205,74,2023-01-22,3080.03,Completed
3206,871,2023-09-05,1363.59,Completed
3207,933,2023-07-06,692.86,Completed
3208,966,2023-09-24,890.28,Completed
3209,241,2023-10-31,92.76,Cancelled
3210,293,2023-01-02,453.11,Completed
